,Unnamed: 0,Players,Result,Accuracy,Moves,Date,Unnamed: 6,game_link
42,5 min,zainsiddiqii  (1277)  SteadyRockingHorse  (1220),1  0,84.7  76.6,51,"Aug 8, 2021",,https://www.chess.com/game/live/6086728618
43,5 min,zainsiddiqii  (1287)  Josef5600  (1361),1  0,100  98.4,8,"Aug 8, 2021",,https://www.chess.com/game/live/6086760501
44,5 min,zainsiddiqii  (1296)  man37  (1302),1  0,80  65.6,35,"Aug 8, 2021",,https://www.chess.com/game/live/6086877045
45,5 min,krish_ts  (1289)  zainsiddiqii  (1304),0  1,79.9  87.3,68,"Aug 8, 2021",,https://www.chess.com/game/live/6088137937
46,3 min,zittin  (1284)  zainsiddiqii  (1312),0  1,65  86.9,27,"Aug 8, 2021",,https://www.chess.com/game/live/6088204436
47,5 min,yannbarr  (1313)  zainsiddiqii  (1320),0  1,77.8  85.9,69,"Aug 8, 2021",,https://www.chess.com/game/live/6088326929
48,3 min,zainsiddiqii  (1327)  suhas729  (1286),1  0,72.9  58.9,30,"Aug 8, 2021",,https://www.chess.com/game/live/6089510871
49,5 min,karlosgk  (1334)  zainsiddiqii  (1319),1  0,79.4  69.8,25,"Aug 8, 2021",,https://www.chess.com/game/live/6090393026
0,5 min,zainsiddiqii  (1311)  dfamous1  (1332),0  1,68.4  78.2,30,"Aug 8, 2021",,https://www.chess.com/game/live/5900312365
1,5 min,jamesgonz  (1264)  zainsiddiqii  (1302),1  0,67.6  59.7,39,"Aug 8, 2021",,https://www.chess.com/game/live/5922717305
2,5 min,LemaMusaev  (1319)  zainsiddiqii  (1294),1  0,80.9  60.2,18,"Aug 8, 2021",,https://www.chess.com/game/live/5923131073
3,5 min,Jacfer13  (1295)  zainsiddiqii  (1302),0  1,70.2  82.8,30,"Aug 8, 2021",,https://www.chess.com/game/live/5923181350
4,5 min,zainsiddiqii  (1302)  aoltean  (1314),½  ½,94.3  82.6,37,"Aug 8, 2021",,https://www.chess.com/game/live/5927374018
5,5 min,zainsiddiqii  (1308)  lukaskloeckner  (1195),1  0,77.9  69.8,34,"Aug 8, 2021",,https://www.chess.com/game/live/5930521599
6,3 min,zainsiddiqii  (1300)  sporveksel  (1309),0  1,47.6  53.3,42,"Aug 8, 2021",,https://www.chess.com/game/live/5930543392
7,3 min,zainsiddiqii  (1292)  LingeToast  (1317),0  1,71.2  74.1,64,"Aug 8, 2021",,https://www.chess.com/game/live/5930567172
8,3 min,Hoaxie  (1258)  zainsiddiqii  (1283),1  0,76.7  56.9,17,"Aug 8, 2021",,https://www.chess.com/game/live/5930631626
9,3 min,zainsiddiqii  (1276)  physicschesstobi  (1324),0  1,52.1  70.5,57,"Aug 8, 2021",,https://www.chess.com/game/live/5930695382
10,3 min,brani123  (1261)  zainsiddiqii  (1267),1  0,64.5  51,15,"Aug 9, 2021",,https://www.chess.com/game/live/5941443209
11,5 min,Dilyy  (1262)  zainsiddiqii  (1275),0  1,78.9  92.5,22,"Aug 9, 2021",,https://www.chess.com/game/live/5946313139
12,5 min,zainsiddiqii  (1284)  Niko2017  (1299),1  0,86.5  80.4,49,"Aug 10, 2021",,https://www.chess.com/game/live/6006746495
13,5 min,J_de_l  (1287)  zainsiddiqii  (1292),0  1,65.9  78.5,26,"Aug 10, 2021",,https://www.chess.com/game/live/6006877961
14,5 min,gcliff1003  (1348)  zainsiddiqii  (1301),0  1,69.1  73.3,40,"Aug 10, 2021",,https://www.chess.com/game/live/6007027072
15,5 min,deflation  (1233)  zainsiddiqii  (1308),0  1,84.7  81.6,27,"Aug 10, 2021",,https://www.chess.com/game/live/6028467880
16,5 min,zainsiddiqii  (1316)  AdamSanders7  (1293),1  0,83.4  76.7,50,"Aug 10, 2021",,https://www.chess.com/game/live/6028546901
17,5 min,zainsiddiqii  (1309)  jbbravo49  (1369),0  1,71.6  76.5,51,"Aug 10, 2021",,https://www.chess.com/game/live/6053450807
18,5 min,zainsiddiqii  (1300)  Vrevakuant  (1294),0  1,59.8  73.9,18,"Aug 10, 2021",,https://www.chess.com/game/live/6053488296
19,5 min,zainsiddiqii  (1308)  halowan  (1275),1  0,71.1  59.7,72,"Aug 10, 2021",,https://www.chess.com/game/live/6053566423
20,5 min,abscr21  (1324)  zainsiddiqii  (1300),1  0,63.1  59,57,"Aug 10, 2021",,https://www.chess.com/game/live/6054163608
21,5 min,erol1dr  (1303)  zainsiddiqii  (1308),0  1,67.7  70.5,42,"Aug 10, 2021",,https://www.chess.com/game/live/6055282276
22,5 min,tsilvone  (1355)  zainsiddiqii  (1301),1  0,90.1  94.4,18,"Aug 10, 2021",,https://www.chess.com/game/live/6061093630
23,5 min,zainsiddiqii  (1309)  Vince9426  (1289),1  0,81.7  63.5,20,"Aug 10, 2021",,https://www.chess.com/game/live/6061177617
24,5 min,jabatiz  (1292)  zainsiddiqii  (1300),1  0,81.1  70.4,36,"Aug 10, 2021",,https://www.chess.com/game/live/6061254002
25,3 min,ronron123321  (1310)  zainsiddiqii  (1292),1  0,83  74.3,44,"Aug 10, 2021",,https://www.chess.com/game/live/6061841537
26,3 min,moyenloic  (1280)  zainsiddiqii  (1300),0  1,68.3  91.7,14,"Aug 10, 2021",,https://www.chess.com/game/live/6063767736
27,3 min,zainsiddiqii  (1292)  Mydtown4800  (1310),0  1,66.2  72.7,26,"Aug 10, 2021",,https://www.chess.com/game/live/6069405293
28,3 min,zainsiddiqii  (1285)  joel1844  (1329),0  1,80.8  71.4,40,"Aug 10, 2021",,https://www.chess.com/game/live/6069512200
29,3 min,zainsiddiqii  (1292)  RaceOtter  (1219),1  0,88.4  61.5,51,"Aug 10, 2021",,https://www.chess.com/game/live/6069548527
30,3 min,zainsiddiqii  (1300)  Yuricharm124  (1263),1  0,93.3  71.5,11,"Aug 10, 2021",,https://www.chess.com/game/live/6069589497
31,3 min,zainsiddiqii  (1292)  astrowiz77  (1296),0  1,68.6  75.3,27,"Aug 10, 2021",,https://www.chess.com/game/live/6069677427
32,3 min,docwedberg  (1352)  zainsiddiqii  (1302),0  1,60.9  67.3,25,"Aug 10, 2021",,https://www.chess.com/game/live/6069726252
33,3 min,7kq7  (1317)  zainsiddiqii  (1294),1  0,70  61.7,26,"Aug 10, 2021",,https://www.chess.com/game/live/6069799909
34,3 min,ACon001  (1244)  zainsiddiqii  (1285),1  0,81  70,56,"Aug 10, 2021",,https://www.chess.com/game/live/6069840599
35,3 min,zainsiddiqii  (1286)  efthimis26  (1322),½  ½,52.8  65.7,42,"Aug 10, 2021",,https://www.chess.com/game/live/6069910588
36,5 min,ajedrecistanocturno  (1334)  zainsiddiqii  (1288),1  0,97.1  94.4,34,"Aug 10, 2021",,https://www.chess.com/game/live/6070885369
37,5 min,macleanbrechan  (1276)  zainsiddiqii  (1280),1  0,76.9  72.7,35,"Aug 10, 2021",,https://www.chess.com/game/live/6072208855
38,5 min,zainsiddiqii  (1272)  hyphen-emdash  (1308),0  1,69  74,37,"Aug 11, 2021",,https://www.chess.com/game/live/6073761116
39,3 min,nightdriver  (1297)  zainsiddiqii  (1264),1  0,66.1  62.3,22,"Aug 11, 2021",,https://www.chess.com/game/live/6077959925
40,3 min,zainsiddiqii  (1255)  Dromadairequidanse  (1226),0  1,50.6  48,28,"Aug 11, 2021",,https://www.chess.com/game/live/6082759611
41,5 min,zainsiddiqii  (1247)  Daymaker9000  (1252),0  1,5.5  99.7,8,"Aug 11, 2021",,https://www.chess.com/game/live/6086670793
42,5 min,zainsiddiqii  (1258)  AshokJeevanandham  (1356),1  0,71.7  80.9,33,"Aug 11, 2021",,https://www.chess.com/game/live/6086728618
43,5 min,zainsiddiqii  (1265)  Inakialvin  (1213),1  0,62.9  22.2,25,"Aug 11, 2021",,https://www.chess.com/game/live/6086760501
44,5 min,Kvotheq  (1288)  zainsiddiqii  (1266),½  ½,74.5  76.5,74,"Aug 11, 2021",,https://www.chess.com/game/live/6086877045
45,5 min,RDrnec  (1180)  zainsiddiqii  (1272),0  1,61.7  69,33,"Aug 11, 2021",,https://www.chess.com/game/live/6088137937
46,5 min,MyPieceIsHanging  (1256)  zainsiddiqii  (1263),1  0,61.8  58.6,31,"Aug 11, 2021",,https://www.chess.com/game/live/6088204436
47,5 min,zainsiddiqii  (1253)  RDrnec  (1183),0  1,53.2  100,4,"Aug 11, 2021",,https://www.chess.com/game/live/6088326929
48,5 min,budimirapostolski  (1266)  zainsiddiqii  (1245),1  0,61.7  49.2,31,"Aug 11, 2021",,https://www.chess.com/game/live/6089510871
49,3 min,famdango  (1311)  zainsiddiqii  (1238),1  0,58.9  50.5,39,"Aug 11, 2021",,https://www.chess.com/game/live/6090393026
0,3 min,Nazar_Touble_wouble  (1185)  zainsiddiqii  (1245),0  1,62.7  63.3,44,"Aug 11, 2021",,https://www.chess.com/game/live/5900312365
1,3 min,zainsiddiqii  (1236)  saxjunkie  (1190),0  1,62.3  70.3,25,"Aug 11, 2021",,https://www.chess.com/game/live/5922717305
2,3 min,zainsiddiqii  (1245)  ujesh09  (1276),1  0,77.5  64.5,21,"Aug 11, 2021",,https://www.chess.com/game/live/5923131073
3,3 min,zainsiddiqii  (1253)  miketfc  (1218),1  0,80.9  63.2,19,"Aug 11, 2021",,https://www.chess.com/game/live/5923181350
4,3 min,zainsiddiqii  (1260)  bomboooe1  (1213),1  0,87.7  63.2,19,"Aug 11, 2021",,https://www.chess.com/game/live/5927374018
5,3 min,zainsiddiqii  (1268)  nokisto  (1240),1  0,73.6  73.7,40,"Aug 11, 2021",,https://www.chess.com/game/live/5930521599
6,3 min,hhayden11  (1195)  zainsiddiqii  (1258),1  0,84.1  70,19,"Aug 11, 2021",,https://www.chess.com/game/live/5930543392
7,3 min,I_Play_With_My_Nose  (1266)  zainsiddiqii  (1250),1  0,94.8  75.5,13,"Aug 11, 2021",,https://www.chess.com/game/live/5930567172
8,3 min,kovar15  (1244)  zainsiddiqii  (1242),1  0,87.9  76.7,22,"Aug 11, 2021",,https://www.chess.com/game/live/5930631626
9,3 min,zainsiddiqii  (1250)  mbyzjg  (1250),1  0,65.4  47.8,19,"Aug 11, 2021",,https://www.chess.com/game/live/5930695382
10,3 min,luizflorentino  (1251)  zainsiddiqii  (1242),1  0,70.7  68.7,30,"Aug 11, 2021",,https://www.chess.com/game/live/5941443209
11,3 min,zainsiddiqii  (1233)  Jk-Shaybel  (1214),0  1,74.7  84,25,"Aug 11, 2021",,https://www.chess.com/game/live/5946313139
12,3 min,Kelvinxc10  (1239)  zainsiddiqii  (1241),0  1,72.7  88.1,25,"Aug 11, 2021",,https://www.chess.com/game/live/6006746495
13,5 min,zainsiddiqii  (1250)  diabeticdale  (1268),1  0,80  72.4,23,"Aug 12, 2021",,https://www.chess.com/game/live/6006877961
14,5 min,lee4u86  (1255)  zainsiddiqii  (1258),0  1,86.7  95.7,20,"Aug 12, 2021",,https://www.chess.com/game/live/6007027072
15,5 min,zainsiddiqii  (1266)  Voleksin  (1250),1  0,75.9  66.3,35,"Aug 12, 2021",,https://www.chess.com/game/live/6028467880
16,3 min,zainsiddiqii  (1275)  DKS1980  (1288),1  0,75.5  65.5,22,"Aug 12, 2021",,https://www.chess.com/game/live/6028546901
17,3 min,Flunkedflank  (1238)  zainsiddiqii  (1282),0  1,74.6  73.4,48,"Aug 12, 2021",,https://www.chess.com/game/live/6053450807
18,3 min,oddrbj  (1367)  zainsiddiqii  (1292),0  1,46.4  48.3,30,"Aug 12, 2021",,https://www.chess.com/game/live/6053488296
19,3 min,zainsiddiqii  (1300)  rysta  (1298),1  0,66.4  54.4,21,"Aug 12, 2021",,https://www.chess.com/game/live/6053566423
20,3 min,KlSt1982  (1295)  zainsiddiqii  (1292),1  0,74  55.2,21,"Aug 12, 2021",,https://www.chess.com/game/live/6054163608
21,3 min,lovetiffy  (1250)  zainsiddiqii  (1299),0  1,39.5  96.9,4,"Aug 12, 2021",,https://www.chess.com/game/live/6055282276
22,3 min,zainsiddiqii  (1291)  Werra  (1317),0  1,65.1  65.8,29,"Aug 12, 2021",,https://www.chess.com/game/live/6061093630
23,3 min,zainsiddiqii  (1282)  doodle30m  (1248),0  1,62.1  66.9,51,"Aug 12, 2021",,https://www.chess.com/game/live/6061177617
24,3 min,shutaa  (1217)  zainsiddiqii  (1289),0  1,58.9  66.7,44,"Aug 12, 2021",,https://www.chess.com/game/live/6061254002
25,3 min,zainsiddiqii  (1296)  thinkingcaps  (1237),1  0,81.3  68.6,39,"Aug 12, 2021",,https://www.chess.com/game/live/6061841537
26,3 min,zainsiddiqii  (1288)  lodnert2  (1293),0  1,71  84.4,29,"Aug 12, 2021",,https://www.chess.com/game/live/6063767736
27,10 min,zainsiddiqii  (1358)  ChessBoss2011ObeyMe  (1333),0  1,79.8  79.4,25,"Aug 13, 2021",,https://www.chess.com/game/live/6069405293
28,10 min,zainsiddiqii  (1366)  Spooks57  (1368),1  0,70.7  61.5,51,"Aug 13, 2021",,https://www.chess.com/game/live/6069512200
29,5 min,zainsiddiqii  (1278)  yoyoandzhou  (1205),0  1,32  85.9,20,"Aug 13, 2021",,https://www.chess.com/game/live/6069548527
30,5 min,fehercseresznye  (1285)  zainsiddiqii  (1270),1  0,62  53,31,"Aug 13, 2021",,https://www.chess.com/game/live/6069589497
31,5 min,atpches  (1286)  zainsiddiqii  (1262),1  0,92.6  69.9,11,"Aug 13, 2021",,https://www.chess.com/game/live/6069677427
32,5 min,chesshunterkiller  (1285)  zainsiddiqii  (1254),1  0,74.3  60.1,26,"Aug 13, 2021",,https://www.chess.com/game/live/6069726252
33,5 min,zainsiddiqii  (1263)  lalahome14  (1272),1  0,64.8  60,58,"Aug 13, 2021",,https://www.chess.com/game/live/6069799909
34,5 min,zainsiddiqii  (1255)  HIsoka_smile  (1289),0  1,75.3  76.4,38,"Aug 13, 2021",,https://www.chess.com/game/live/6069840599
35,5 min,ieruz  (1256)  zainsiddiqii  (1263),0  1,68.8  78.6,34,"Aug 13, 2021",,https://www.chess.com/game/live/6069910588
36,5 min,zainsiddiqii  (1272)  willjeffery  (1291),1  0,81.5  71.9,22,"Aug 13, 2021",,https://www.chess.com/game/live/6070885369
37,5 min,thethingiam  (1261)  zainsiddiqii  (1280),0  1,84.8  94.6,12,"Aug 13, 2021",,https://www.chess.com/game/live/6072208855
38,5 min,vladimir0941  (1248)  zainsiddiqii  (1271),1  0,78.3  67.8,26,"Aug 13, 2021",,https://www.chess.com/game/live/6073761116
39,5 min,zainsiddiqii  (1279)  ContentOne  (1273),1  0,71.7  62.9,44,"Aug 13, 2021",,https://www.chess.com/game/live/6077959925
40,5 min,zainsiddiqii  (1288)  joypat62  (1320),1  0,71.6  60,27,"Aug 13, 2021",,https://www.chess.com/game/live/6082759611
41,5 min,cyrilay_banag0509  (1266)  zainsiddiqii  (1279),1  0,72.6  65.5,25,"Aug 13, 2021",,https://www.chess.com/game/live/6086670793
42,5 min,H0wlin-Wolf  (1316)  zainsiddiqii  (1272),1  0,78.4  69.2,36,"Aug 13, 2021",,https://www.chess.com/game/live/6086728618
43,5 min,ComradeGreedy  (1259)  zainsiddiqii  (1280),0  1,58  59.2,30,"Aug 13, 2021",,https://www.chess.com/game/live/6086760501
44,5 min,zainsiddiqii  (1272)  Kulimulimuh  (1281),0  1,76  77.4,20,"Aug 13, 2021",,https://www.chess.com/game/live/6086877045
45,5 min,zainsiddiqii  (1280)  Barber78  (1285),1  0,83.8  73,23,"Aug 13, 2021",,https://www.chess.com/game/live/6088137937
46,5 min,tikibambalo5  (1271)  zainsiddiqii  (1288),0  1,75.3  86.4,25,"Aug 13, 2021",,https://www.chess.com/game/live/6088204436
47,5 min,Hayaty20022007  (1223)  zainsiddiqii  (1278),1  0,76.6  56.9,22,"Aug 13, 2021",,https://www.chess.com/game/live/6088326929
48,5 min,zainsiddiqii  (1275)  visost  (1136),½  ½,72.2  71,55,"Aug 13, 2021",,https://www.chess.com/game/live/6089510871
49,5 min,zainsiddiqii  (1283)  haim007  (1258),1  0,85.5  76.2,26,"Aug 13, 2021",,https://www.chess.com/game/live/6090393026
0,5 min,zainsiddiqii  (1291)  Heidari22  (1260),1  0,78.3  57.8,19,"Aug 13, 2021",,https://www.chess.com/game/live/5900312365
1,5 min,zainsiddiqii  (1300)  2kobayashi  (1339),1  0,90  65.1,52,"Aug 13, 2021",,https://www.chess.com/game/live/5922717305
2,3 min,Airik2112  (1335)  zainsiddiqii  (1309),0  1,67.8  75.2,46,"Aug 13, 2021",,https://www.chess.com/game/live/5923131073
3,3 min,zevit0r  (1335)  zainsiddiqii  (1301),1  0,69.1  52,18,"Aug 13, 2021",,https://www.chess.com/game/live/5923181350
4,3 min,Casualfun10  (1388)  zainsiddiqii  (1303),½  ½,80.1  78.7,73,"Aug 13, 2021",,https://www.chess.com/game/live/5927374018
5,3 min,zainsiddiqii  (1294)  Auts1991  (1285),0  1,22.1  99.1,11,"Aug 13, 2021",,https://www.chess.com/game/live/5930521599
6,3 min,zainsiddiqii  (1285)  kevinpawn  (1272),0  1,57.7  92.1,22,"Aug 13, 2021",,https://www.chess.com/game/live/5930543392
7,3 min,zainsiddiqii  (1291)  PatrickZielinski  (1192),1  0,84.1  70.5,25,"Aug 13, 2021",,https://www.chess.com/game/live/5930567172
8,5 min,Pchartouni  (1262)  zainsiddiqii  (1299),0  1,55.4  62.2,34,"Aug 14, 2021",,https://www.chess.com/game/live/5930631626
9,5 min,miszczess  (1243)  zainsiddiqii  (1306),0  1,82  92.4,25,"Aug 14, 2021",,https://www.chess.com/game/live/5930695382
10,5 min,JohnBuzarang  (1278)  zainsiddiqii  (1297),1  0,100  72.2,7,"Aug 14, 2021",,https://www.chess.com/game/live/5941443209
11,5 min,zainsiddiqii  (1304)  josecabot  (1251),1  0,84.9  69.6,20,"Aug 14, 2021",,https://www.chess.com/game/live/5946313139
12,5 min,DrunkenPawnWalk  (1277)  zainsiddiqii  (1312),0  1,67.4  72.8,79,"Aug 14, 2021",,https://www.chess.com/game/live/6006746495
13,5 min,zainsiddiqii  (1320)  combaz2011  (1312),1  0,77.3  70.4,32,"Aug 14, 2021",,https://www.chess.com/game/live/6006877961
14,5 min,zainsiddiqii  (1329)  Cerebroz_One  (1366),1  0,61.3  63.9,62,"Aug 14, 2021",,https://www.chess.com/game/live/6007027072
15,5 min,bigpusspiglet  (1354)  zainsiddiqii  (1321),1  0,60.5  60.6,37,"Aug 14, 2021",,https://www.chess.com/game/live/6028467880
16,5 min,auderesemper  (1323)  zainsiddiqii  (1329),0  1,65.5  68.8,51,"Aug 15, 2021",,https://www.chess.com/game/live/6028546901
17,3 min,zainsiddiqii  (1321)  pins8  (1354),0  1,66.4  59,28,"Aug 15, 2021",,https://www.chess.com/game/live/6053450807
18,3 min,zainsiddiqii  (1328)  Vagusi  (1273),1  0,83.4  63.8,29,"Aug 15, 2021",,https://www.chess.com/game/live/6053488296
19,5 min,miguel9_8  (1402)  zainsiddiqii  (1338),0  1,85.8  79,8,"Aug 15, 2021",,https://www.chess.com/game/live/6053566423
20,5 min,stasko93  (1344)  zainsiddiqii  (1346),0  1,71.9  89.7,21,"Aug 15, 2021",,https://www.chess.com/game/live/6054163608
21,5 min,zainsiddiqii  (1354)  UjjUkong  (1357),1  0,95.9  49.1,10,"Aug 15, 2021",,https://www.chess.com/game/live/6055282276
22,5 min,zainsiddiqii  (1362)  Selalex  (1358),1  0,67.1  62.6,30,"Aug 15, 2021",,https://www.chess.com/game/live/6061093630
23,5 min,americangeneral  (1382)  zainsiddiqii  (1362),½  ½,69.6  39.8,44,"Aug 15, 2021",,https://www.chess.com/game/live/6061177617
24,5 min,Moebus  (1318)  zainsiddiqii  (1369),0  1,83.4  90.3,37,"Aug 15, 2021",,https://www.chess.com/game/live/6061254002
25,3 min,zainsiddiqii  (1361)  TOMOYA1029  (1379),0  1,68  74.8,33,"Aug 15, 2021",,https://www.chess.com/game/live/6061841537
26,5 min,funspree  (1351)  zainsiddiqii  (1360),1  0,70.5  63.2,22,"Aug 15, 2021",,https://www.chess.com/game/live/6063767736
27,5 min,zainsiddiqii  (1353)  igrati44  (1405),0  1,50.2  73.7,10,"Aug 15, 2021",,https://www.chess.com/game/live/6069405293
28,5 min,zainsiddiqii  (1359)  prince19570  (1257),1  0,70.1  64.1,37,"Aug 15, 2021",,https://www.chess.com/game/live/6069512200
29,5 min,volvox_globator  (1511)  zainsiddiqii  (1354),1  0,77.7  65.5,32,"Aug 15, 2021",,https://www.chess.com/game/live/6069548527
30,5 min,zainsiddiqii  (1353)  ArmanSerikuly  (1322),½  ½,68.2  54.7,15,"Aug 15, 2021",,https://www.chess.com/game/live/6069589497
31,5 min,ArmanSerikuly  (1331)  zainsiddiqii  (1344),1  0,86.3  80.6,84,"Aug 15, 2021",,https://www.chess.com/game/live/6069677427
32,5 min,arungoel9811  (1342)  zainsiddiqii  (1352),0  1,62  66.7,31,"Aug 15, 2021",,https://www.chess.com/game/live/6069726252
33,5 min,zainsiddiqii  (1344)  Yemon361989  (1344),0  1,58.8  73.4,27,"Aug 15, 2021",,https://www.chess.com/game/live/6069799909
34,5 min,zainsiddiqii  (1353)  Valbok  (1392),1  0,84.7  79.5,76,"Aug 15, 2021",,https://www.chess.com/game/live/6069840599
35,5 min,zainsiddiqii  (1362)  daniel_espinosa  (1381),1  0,88.6  66.2,36,"Aug 15, 2021",,https://www.chess.com/game/live/6069910588
36,3 min,SoulArmor  (1410)  zainsiddiqii  (1355),1  0,52  63.8,23,"Aug 15, 2021",,https://www.chess.com/game/live/6070885369
37,3 min,joeyyaz16  (1447)  zainsiddiqii  (1349),1  0,94.5  38.2,24,"Aug 15, 2021",,https://www.chess.com/game/live/6072208855
38,3 min,zainsiddiqii  (1355)  xangeese  (1262),1  0,89.6  71.4,14,"Aug 15, 2021",,https://www.chess.com/game/live/6073761116
39,3 min,zainsiddiqii  (1347)  narendra80851  (1359),0  1,75.6  71.5,48,"Aug 15, 2021",,https://www.chess.com/game/live/6077959925
40,3 min,jmackb7  (1341)  zainsiddiqii  (1339),1  0,42.7  84,19,"Aug 15, 2021",,https://www.chess.com/game/live/6082759611
41,3 min,zainsiddiqii  (1347)  ShihanMD  (1340),1  0,64.9  53,21,"Aug 15, 2021",,https://www.chess.com/game/live/6086670793
42,3 min,ShihanMD  (1348)  zainsiddiqii  (1339),1  0,84.4  86.2,11,"Aug 15, 2021",,https://www.chess.com/game/live/6086728618
43,3 min,Vash1995  (1292)  zainsiddiqii  (1346),0  1,69.6  68.5,34,"Aug 15, 2021",,https://www.chess.com/game/live/6086760501
44,3 min,OldboyAsm  (1261)  zainsiddiqii  (1352),0  1,59  70.4,57,"Aug 15, 2021",,https://www.chess.com/game/live/6086877045
45,3 min,zainsiddiqii  (1360)  Amisq  (1353),1  0,70.6  64.3,31,"Aug 15, 2021",,https://www.chess.com/game/live/6088137937
46,3 min,Amisq  (1345)  zainsiddiqii  (1368),0  1,64.2  71.7,30,"Aug 15, 2021",,https://www.chess.com/game/live/6088204436
47,3 min,zainsiddiqii  (1359)  parthasarthi  (1323),0  1,77.6  79,70,"Aug 15, 2021",,https://www.chess.com/game/live/6088326929
48,3 min,zainsiddiqii  (1366)  alvamico  (1305),1  0,92.5  38,38,"Aug 15, 2021",,https://www.chess.com/game/live/6089510871
49,3 min,ManuelGuedes22366  (1351)  zainsiddiqii  (1374),0  1,58.3  64.3,30,"Aug 15, 2021",,https://www.chess.com/game/live/6090393026
0,3 min,zainsiddiqii  (1365)  ManuelGuedes22366  (1360),0  1,69.3  81.8,30,"Aug 15, 2021",,https://www.chess.com/game/live/5900312365
1,3 min,mcakk38  (1292)  zainsiddiqii  (1372),0  1,57.8  61.4,28,"Aug 15, 2021",,https://www.chess.com/game/live/5922717305
2,3 min,zainsiddiqii  (1381)  default_boy  (1392),1  0,84.3  79.3,22,"Aug 15, 2021",,https://www.chess.com/game/live/5923131073
3,3 min,zainsiddiqii  (1373)  Yeinch  (1397),0  1,61.5  67.3,39,"Aug 15, 2021",,https://www.chess.com/game/live/5923181350
4,3 min,elytet  (1337)  zainsiddiqii  (1380),0  1,74.4  80.2,28,"Aug 15, 2021",,https://www.chess.com/game/live/5927374018
5,3 min,zainsiddiqii  (1372)  Preach_It  (1394),0  1,62  67.4,52,"Aug 15, 2021",,https://www.chess.com/game/live/5930521599
6,3 min,RD330ci  (1407)  zainsiddiqii  (1381),0  1,67.6  76.8,50,"Aug 15, 2021",,https://www.chess.com/game/live/5930543392
7,3 min,behmquentin  (1377)  zainsiddiqii  (1373),1  0,81.8  77.3,26,"Aug 15, 2021",,https://www.chess.com/game/live/5930567172
8,3 min,jasonpsweeney  (1344)  zainsiddiqii  (1381),0  1,87.7  91.4,49,"Aug 15, 2021",,https://www.chess.com/game/live/5930631626
9,3 min,zainsiddiqii  (1373)  ThijZM1  (1387),0  1,55  73.5,17,"Aug 15, 2021",,https://www.chess.com/game/live/5930695382
10,3 min,Andrew_Grobov  (1271)  zainsiddiqii  (1379),0  1,77  83.4,33,"Aug 15, 2021",,https://www.chess.com/game/live/5941443209
11,3 min,zainsiddiqii  (1387)  Torshan29  (1379),1  0,68.1  64.4,24,"Aug 15, 2021",,https://www.chess.com/game/live/5946313139
12,3 min,zainsiddiqii  (1379)  BoLTheNoob  (1387),0  1,75.4  79.1,34,"Aug 15, 2021",,https://www.chess.com/game/live/6006746495
13,3 min,ColinK31  (1357)  zainsiddiqii  (1370),1  0,75.8  57.9,17,"Aug 15, 2021",,https://www.chess.com/game/live/6006877961
14,3 min,zainsiddiqii  (1377)  chemat_445i  (1314),1  0,85.7  76.4,41,"Aug 15, 2021",,https://www.chess.com/game/live/6007027072
15,3 min,zainsiddiqii  (1368)  hormuzzz  (1352),0  1,60.1  87.2,16,"Aug 15, 2021",,https://www.chess.com/game/live/6028467880
16,3 min,zainsiddiqii  (1377)  kbudo  (1382),1  0,79.5  65.9,71,"Aug 15, 2021",,https://www.chess.com/game/live/6028546901
17,3 min,iamtanoy2003  (1423)  zainsiddiqii  (1370),1  0,92.1  97.8,13,"Aug 15, 2021",,https://www.chess.com/game/live/6053450807
18,3 min,aBossKey  (1299)  zainsiddiqii  (1360),1  0,96.4  66,16,"Aug 15, 2021",,https://www.chess.com/game/live/6053488296
19,3 min,zainsiddiqii  (1352)  kinasjakk  (1362),0  1,59.9  66.7,31,"Aug 15, 2021",,https://www.chess.com/game/live/6053566423
20,3 min,yoel71  (1360)  zainsiddiqii  (1344),1  0,59.8  65.6,37,"Aug 15, 2021",,https://www.chess.com/game/live/6054163608
21,3 min,CAPTAIN_AIR4418  (1315)  zainsiddiqii  (1351),0  1,73.6  80.9,56,"Aug 15, 2021",,https://www.chess.com/game/live/6055282276
22,3 min,zainsiddiqii  (1360)  aaaaaaaett  (1366),1  0,74.6  68.1,77,"Aug 16, 2021",,https://www.chess.com/game/live/6061093630
23,3 min,ChesStoner69420  (1331)  zainsiddiqii  (1351),1  0,86.8  75.8,27,"Aug 16, 2021",,https://www.chess.com/game/live/6061177617
24,3 min,GillRS  (1390)  zainsiddiqii  (1352),½  ½,74.4  75.1,60,"Aug 16, 2021",,https://www.chess.com/game/live/6061254002
25,3 min,zainsiddiqii  (1361)  sad-clown  (1348),1  0,62.2  52.7,36,"Aug 16, 2021",,https://www.chess.com/game/live/6061841537
26,3 min,zainsiddiqii  (1353)  hamzaa1999  (1356),0  1,73.5  76.1,38,"Aug 16, 2021",,https://www.chess.com/game/live/6063767736
27,3 min,zainsiddiqii  (1346)  shiv2742  (1417),0  1,64.6  71.9,40,"Aug 16, 2021",,https://www.chess.com/game/live/6069405293
28,5 min,zainsiddiqii  (1353)  whale2021  (1308),1  0,89.7  55.9,27,"Aug 16, 2021",,https://www.chess.com/game/live/6069512200
