,Unnamed: 0,Players,Result,Accuracy,Moves,Date,Unnamed: 6,game_link
16,5 min,zainsiddiqii  (1350)  Jagiello95  (1362),0  1,58.2  60.8,48,"Sep 1, 2022",,https://www.chess.com/game/live/76107647593
17,5 min,marathon-man  (1326)  zainsiddiqii  (1358),0  1,69.3  83.3,66,"Sep 1, 2022",,https://www.chess.com/game/live/76090195579
18,5 min,genadysh  (1321)  zainsiddiqii  (1350),0  1,70.5  82.3,38,"Sep 1, 2022",,https://www.chess.com/game/live/76059587377
19,5 min,Francho0  (1342)  zainsiddiqii  (1342),0  1,69.1  72.5,40,"Sep 1, 2022",,https://www.chess.com/game/live/75928263683
20,5 min,zainsiddiqii  (1334)  Masonp24  (1247),1  0,81.5  79.8,25,"Sep 1, 2022",,https://www.chess.com/game/live/75908452423
21,5 min,zainsiddiqii  (1328)  Slap_Your_Bishop  (1291),1  0,74.5  61.2,33,"Sep 1, 2022",,https://www.chess.com/game/live/75907812681
22,5 min,Magicchessmike  (1303)  zainsiddiqii  (1320),1  0,76.4  70.4,9,"Sep 1, 2022",,https://www.chess.com/game/live/75902515635
23,5 min,Alsajid  (1510)  zainsiddiqii  (1329),1  0,73.4  67.8,26,"Aug 31, 2022",,https://www.chess.com/game/live/75898213081
24,5 min,PM740  (1471)  zainsiddiqii  (1333),1  0,79.1  78.4,33,"Aug 31, 2022",,https://www.chess.com/game/live/75896527961
25,5 min,zainsiddiqii  (1338)  Cocotttaz  (1300),1  0,65.2  71.7,49,"Aug 31, 2022",,https://www.chess.com/game/live/75895370205
26,5 min,zainsiddiqii  (1331)  hommesy  (1293),1  0,96.8  58.1,7,"Aug 31, 2022",,https://www.chess.com/game/live/75894743485
27,5 min,zainsiddiqii  (1324)  invenus225  (1329),0  1,60.4  79.1,24,"Aug 31, 2022",,https://www.chess.com/game/live/75894163009
28,5 min,zainsiddiqii  (1332)  OneSunnySideUp  (1320),0  1,71.8  80.4,40,"Aug 31, 2022",,https://www.chess.com/game/live/75828739293
29,5 min,zainsiddiqii  (1341)  fogelbottle  (1352),1  0,59.6  49.8,51,"Aug 31, 2022",,https://www.chess.com/game/live/75828276693
30,5 min,Petssonn  (1281)  zainsiddiqii  (1332),0  1,71.9  95,9,"Aug 31, 2022",,https://www.chess.com/game/live/75827657111
31,5 min,zainsiddiqii  (1325)  Akihito-F  (1291),1  0,77.3  59.3,22,"Aug 31, 2022",,https://www.chess.com/game/live/75805353065
32,5 min,Akihito-F  (1299)  zainsiddiqii  (1317),0  1,65.9  76,42,"Aug 31, 2022",,https://www.chess.com/game/live/75805251981
33,5 min,elcampo1  (1283)  zainsiddiqii  (1309),0  1,64  70,33,"Aug 30, 2022",,https://www.chess.com/game/live/75804712275
34,5 min,zainsiddiqii  (1301)  Blunderles  (1425),0  1,64.6  67.9,55,"Aug 30, 2022",,https://www.chess.com/game/live/75747117743
35,5 min,Thieu08  (1366)  zainsiddiqii  (1306),1  0,83.6  80.5,32,"Aug 30, 2022",,https://www.chess.com/game/live/75746979113
36,10 min,Dobis2  (1487)  zainsiddiqii  (1527),0  1,86.6  94.6,26,"Aug 30, 2022",,https://www.chess.com/game/live/75746530777
37,10 min,zainsiddiqii  (1520)  EddyG20  (1477),1  0,79.2  73.8,42,"Aug 30, 2022",,https://www.chess.com/game/live/75741593439
38,5 min,zainsiddiqii  (1313)  Emir_inter1  (1322),1  0,75.2  71,71,"Aug 30, 2022",,https://www.chess.com/game/live/75739435503
39,5 min,Phil520  (1276)  zainsiddiqii  (1304),1  0,88.3  80,26,"Aug 30, 2022",,https://www.chess.com/game/live/75715178455
40,5 min,zainsiddiqii  (1313)  pratikgtalk  (1281),1  0,68.7  58.3,78,"Aug 30, 2022",,https://www.chess.com/game/live/75714695325
41,5 min,joshuabrown31826  (1403)  zainsiddiqii  (1305),1  0,79.5  65.7,32,"Aug 30, 2022",,https://www.chess.com/game/live/75713554685
42,10 min,zainsiddiqii  (1513)  HobbitHawes  (1460),1  0,72.5  64.4,44,"Aug 29, 2022",,https://www.chess.com/game/live/75713396545
43,10 min,HobbitHawes  (1467)  zainsiddiqii  (1506),0  1,76.7  81.3,65,"Aug 29, 2022",,https://www.chess.com/game/live/75712794073
44,10 min,zainsiddiqii  (1499)  kamelidrici  (1636),0  1,52.7  65.5,23,"Aug 29, 2022",,https://www.chess.com/game/live/75711574877
45,10 min,dimipapa  (1535)  zainsiddiqii  (1504),0  1,77.7  88.8,15,"Aug 29, 2022",,https://www.chess.com/game/live/75710991685
46,10 min,zainsiddiqii  (1495)  TOLOEI  (1547),0  1,85.5  86.7,22,"Aug 29, 2022",,https://www.chess.com/game/live/75710481223
47,10 min,Respchesser  (1379)  zainsiddiqii  (1502),0  1,72.5  77.5,43,"Aug 29, 2022",,https://www.chess.com/game/live/75710410789
48,10 min,lmpakalak  (1449)  zainsiddiqii  (1497),0  1,71.9  85.5,23,"Aug 29, 2022",,https://www.chess.com/game/live/75669883635
49,10 min,zainsiddiqii  (1490)  irishrochey  (1498),1  0,79.8  73.1,29,"Aug 29, 2022",,https://www.chess.com/game/live/75627562881
0,10 min,yuniorguez  (1454)  zainsiddiqii  (1481),0  1,63.7  69.1,46,"Aug 29, 2022",,https://www.chess.com/game/live/76347674333
1,10 min,zainsiddiqii  (1473)  Vodkamajster  (1469),0  1,69.9  74.8,26,"Aug 29, 2022",,https://www.chess.com/game/live/76341717831
2,10 min,kvdrik  (1474)  zainsiddiqii  (1482),1  0,89.9  80.4,22,"Aug 28, 2022",,https://www.chess.com/game/live/76340982339
3,3 min,zainsiddiqii  (1311)  Anstia  (1292),0  1,66.6  75.5,18,"Aug 28, 2022",,https://www.chess.com/game/live/76323785953
4,5 min,Emmanuel_Soza  (1347)  zainsiddiqii  (1320),1  0,84.6  78.8,14,"Aug 28, 2022",,https://www.chess.com/game/live/76323114917
5,5 min,zainsiddiqii  (1328)  rowelencinares  (1400),1  0,93.6  92.1,15,"Aug 28, 2022",,https://www.chess.com/game/live/76322396667
6,5 min,zainsiddiqii  (1318)  Lks215  (1261),0  1,75.2  69.1,23,"Aug 28, 2022",,https://www.chess.com/game/live/76247638543
7,10 min,pontusryd  (1578)  zainsiddiqii  (1491),1  0,82.4  76.5,36,"Aug 27, 2022",,https://www.chess.com/game/live/76230607953
8,5 min,zainsiddiqii  (1328)  Zhudin  (1332),0  1,64.2  56.6,23,"Aug 27, 2022",,https://www.chess.com/game/live/76230063033
9,3 min,wizzaarrt0  (1373)  zainsiddiqii  (1336),1  0,66.4  66.2,47,"Aug 27, 2022",,https://www.chess.com/game/live/76183932501
10,5 min,Tazer69420  (1368)  zainsiddiqii  (1343),0  1,58.9  70,57,"Aug 27, 2022",,https://www.chess.com/game/live/76173037325
11,5 min,ValbuenaJ  (1300)  zainsiddiqii  (1334),0  1,62.2  77.8,37,"Aug 27, 2022",,https://www.chess.com/game/live/76169042219
12,3 min,zainsiddiqii  (1326)  erikjarroyo13  (1384),0  1,67.7  84,27,"Aug 27, 2022",,https://www.chess.com/game/live/76167064521
13,3 min,mrbatmansr  (1374)  zainsiddiqii  (1333),0  1,74.1  82.8,26,"Aug 27, 2022",,https://www.chess.com/game/live/76150975865
14,3 min,zainsiddiqii  (1324)  fares23  (1276),0  1,50.4  63.9,17,"Aug 26, 2022",,https://www.chess.com/game/live/76148564003
15,3 min,zainsiddiqii  (1334)  swakely99  (1305),1  0,82.3  73,41,"Aug 26, 2022",,https://www.chess.com/game/live/76108925429
16,3 min,TheHunter-Tx2  (1363)  zainsiddiqii  (1326),1  0,66.3  58.5,41,"Aug 26, 2022",,https://www.chess.com/game/live/76107647593
17,3 min,zainsiddiqii  (1334)  JaaroZ  (1413),0  1,78.1  68.8,22,"Aug 26, 2022",,https://www.chess.com/game/live/76090195579
18,3 min,zainsiddiqii  (1341)  GukasovArtur  (1303),1  0,65.8  59.7,39,"Aug 26, 2022",,https://www.chess.com/game/live/76059587377
19,10 min,zainsiddiqii  (1497)  sayedsakr  (1599),0  1,57.6  71.8,19,"Aug 26, 2022",,https://www.chess.com/game/live/75928263683
20,10 min,dphanibabu  (1560)  zainsiddiqii  (1503),1  0,91.9  85.9,17,"Aug 26, 2022",,https://www.chess.com/game/live/75908452423
21,10 min,PhaulPhaulPhaul  (1411)  zainsiddiqii  (1510),½  ½,77.1  79.3,35,"Aug 26, 2022",,https://www.chess.com/game/live/75907812681
22,10 min,Aops1002342  (1591)  zainsiddiqii  (1512),1  0,90.9  82.8,58,"Aug 26, 2022",,https://www.chess.com/game/live/75902515635
23,3 min,zainsiddiqii  (1334)  aaronambroso  (1317),0  1,77.4  83.4,30,"Aug 26, 2022",,https://www.chess.com/game/live/75898213081
24,3 min,zainsiddiqii  (1343)  theforehead  (1370),0  1,66.4  77.6,24,"Aug 26, 2022",,https://www.chess.com/game/live/75896527961
25,10 min,guanche3  (1463)  zainsiddiqii  (1519),1  0,73.3  74.2,36,"Aug 26, 2022",,https://www.chess.com/game/live/75895370205
26,10 min,zainsiddiqii  (1529)  dark1ngGG  (1584),0  1,64.8  79.2,33,"Aug 26, 2022",,https://www.chess.com/game/live/75894743485
27,10 min,hippo-kenny  (1555)  zainsiddiqii  (1536),0  1,60.8  76.4,23,"Aug 26, 2022",,https://www.chess.com/game/live/75894163009
28,10 min,zainsiddiqii  (1527)  Debrundze  (1448),1  0,72  67.1,33,"Aug 26, 2022",,https://www.chess.com/game/live/75828739293
29,10 min,peymanjam63  (1467)  zainsiddiqii  (1520),0  1,77  81.8,58,"Aug 26, 2022",,https://www.chess.com/game/live/75828276693
30,3 min,zainsiddiqii  (1351)  alonsoinzulza  (1406),0  1,78.7  92.8,18,"Aug 26, 2022",,https://www.chess.com/game/live/75827657111
31,3 min,zainsiddiqii  (1358)  badsmurf1227  (1351),0  1,70.3  72.2,13,"Aug 26, 2022",,https://www.chess.com/game/live/75805353065
32,3 min,mfeldmanchess  (1444)  zainsiddiqii  (1367),1  0,91.8  74.2,19,"Aug 25, 2022",,https://www.chess.com/game/live/75805251981
33,3 min,geirfugl  (1370)  zainsiddiqii  (1374),1  0,67.2  68.6,31,"Aug 25, 2022",,https://www.chess.com/game/live/75804712275
34,3 min,zainsiddiqii  (1383)  jimmycao  (1391),0  1,73.4  83.5,16,"Aug 25, 2022",,https://www.chess.com/game/live/75747117743
35,3 min,lukasz91  (1309)  zainsiddiqii  (1391),0  1,56.5  78.7,23,"Aug 25, 2022",,https://www.chess.com/game/live/75746979113
36,3 min,zainsiddiqii  (1385)  OhnonDu69  (1328),0  1,69.7  77.9,22,"Aug 25, 2022",,https://www.chess.com/game/live/75746530777
37,3 min,zainsiddiqii  (1395)  pseudofinch  (1315),½  ½,71.2  73.5,61,"Aug 24, 2022",,https://www.chess.com/game/live/75741593439
38,3 min,zainsiddiqii  (1397)  joenathan26  (1334),0  1,66.6  77.7,20,"Aug 24, 2022",,https://www.chess.com/game/live/75739435503
39,3 min,hugof71  (1312)  zainsiddiqii  (1407),0  1,63.8  79.8,23,"Aug 24, 2022",,https://www.chess.com/game/live/75715178455
40,3 min,RNA21  (1428)  zainsiddiqii  (1401),1  0,88.5  71.5,21,"Aug 24, 2022",,https://www.chess.com/game/live/75714695325
41,10 min,RRR456  (1494)  zainsiddiqii  (1513),0  1,58.9  65.6,41,"Aug 24, 2022",,https://www.chess.com/game/live/75713554685
42,10 min,zainsiddiqii  (1505)  MilojicaSparic  (1488),0  1,68.8  81.6,20,"Aug 24, 2022",,https://www.chess.com/game/live/75713396545
43,10 min,krahax  (1513)  zainsiddiqii  (1514),½  ½,73.3  75.2,60,"Aug 24, 2022",,https://www.chess.com/game/live/75712794073
44,10 min,zainsiddiqii  (1514)  Standard12th  (1549),1  0,86  79.2,39,"Aug 24, 2022",,https://www.chess.com/game/live/75711574877
45,10 min,zainsiddiqii  (1505)  Robertbarrera26  (1494),1  0,65.4  69.9,41,"Aug 24, 2022",,https://www.chess.com/game/live/75710991685
46,10 min,Rami_A  (1504)  zainsiddiqii  (1497),0  1,76.6  86.6,37,"Aug 24, 2022",,https://www.chess.com/game/live/75710481223
47,10 min,lordinyou  (1553)  zainsiddiqii  (1488),0  1,73.1  72.2,32,"Aug 24, 2022",,https://www.chess.com/game/live/75710410789
48,10 min,darkchess_8  (1538)  zainsiddiqii  (1478),1  0,87.3  75.4,28,"Aug 24, 2022",,https://www.chess.com/game/live/75669883635
49,10 min,zainsiddiqii  (1485)  2Jay_LaceUp  (1423),1  0,90.4  76.3,21,"Aug 24, 2022",,https://www.chess.com/game/live/75627562881
0,10 min,zainsiddiqii  (1478)  ioannistourtas  (1496),1  0,82  70.8,37,"Aug 24, 2022",,https://www.chess.com/game/live/76347674333
1,10 min,Torben_skak  (1495)  zainsiddiqii  (1469),1  0,72.9  72,66,"Aug 24, 2022",,https://www.chess.com/game/live/76341717831
2,10 min,zainsiddiqii  (1477)  abdurahmon99  (1513),0  1,66.2  73.5,34,"Aug 24, 2022",,https://www.chess.com/game/live/76340982339
3,10 min,zainsiddiqii  (1484)  c7barraza  (1544),1  0,86.5  85.5,18,"Aug 24, 2022",,https://www.chess.com/game/live/76323785953
4,10 min,Alloumi2  (1521)  zainsiddiqii  (1474),1  0,79.1  76.2,26,"Aug 23, 2022",,https://www.chess.com/game/live/76323114917
5,10 min,newborg  (1500)  zainsiddiqii  (1481),0  1,69.2  79,50,"Aug 23, 2022",,https://www.chess.com/game/live/76322396667
6,10 min,zainsiddiqii  (1472)  lukaszmluki  (1467),1  0,76.1  68.3,26,"Aug 23, 2022",,https://www.chess.com/game/live/76247638543
7,10 min,zainsiddiqii  (1464)  DalivonTrosky  (1433),0  1,73.1  88,16,"Aug 23, 2022",,https://www.chess.com/game/live/76230607953
8,10 min,skip350  (1431)  zainsiddiqii  (1473),1  0,64.5  51.5,17,"Aug 23, 2022",,https://www.chess.com/game/live/76230063033
9,10 min,perraa  (1588)  zainsiddiqii  (1482),1  0,70.7  62.7,35,"Aug 23, 2022",,https://www.chess.com/game/live/76183932501
10,10 min,TheBreenGiant  (1456)  zainsiddiqii  (1488),1  0,69.3  66.2,18,"Aug 23, 2022",,https://www.chess.com/game/live/76173037325
11,10 min,zainsiddiqii  (1497)  jstasiak43  (1577),1  0,81.3  78.6,32,"Aug 23, 2022",,https://www.chess.com/game/live/76169042219
12,10 min,zainsiddiqii  (1487)  darkkn1ght89  (1580),0  1,72.4  71.1,32,"Aug 23, 2022",,https://www.chess.com/game/live/76167064521
13,10 min,rieves  (1504)  zainsiddiqii  (1493),0  1,72.3  78.8,32,"Aug 23, 2022",,https://www.chess.com/game/live/76150975865
14,10 min,zainsiddiqii  (1484)  perucci9  (1496),1  0,91.9  69.7,19,"Aug 23, 2022",,https://www.chess.com/game/live/76148564003
15,10 min,zainsiddiqii  (1475)  Hellbuoy08  (1568),0  1,70.1  75.7,57,"Aug 23, 2022",,https://www.chess.com/game/live/76108925429
16,10 min,Lupati  (1493)  zainsiddiqii  (1481),0  1,74.9  80.8,55,"Aug 23, 2022",,https://www.chess.com/game/live/76107647593
17,10 min,HankFartman1  (1440)  zainsiddiqii  (1472),0  1,77  90.6,17,"Aug 23, 2022",,https://www.chess.com/game/live/76090195579
18,10 min,zainsiddiqii  (1464)  herlandio  (1423),1  0,78  69.4,48,"Aug 23, 2022",,https://www.chess.com/game/live/76059587377
19,3 min,SzoKu3000  (1426)  zainsiddiqii  (1409),1  0,70.6  66.8,43,"Aug 23, 2022",,https://www.chess.com/game/live/75928263683
20,10 min,slinnik  (1484)  zainsiddiqii  (1457),1  0,71.5  67.7,24,"Aug 23, 2022",,https://www.chess.com/game/live/75908452423
21,10 min,zainsiddiqii  (1465)  seizedprawn  (1460),0  1,77.1  85.9,22,"Aug 23, 2022",,https://www.chess.com/game/live/75907812681
22,10 min,zainsiddiqii  (1474)  lupra  (1498),1  0,92.3  79,22,"Aug 23, 2022",,https://www.chess.com/game/live/75902515635
23,10 min,ilkerkaraca17  (1488)  zainsiddiqii  (1465),0  1,77.8  86.9,47,"Aug 23, 2022",,https://www.chess.com/game/live/75898213081
24,10 min,Dejanrankovic  (1438)  zainsiddiqii  (1456),0  1,73.7  84.2,29,"Aug 23, 2022",,https://www.chess.com/game/live/75896527961
25,10 min,zainsiddiqii  (1448)  l3grandfromage  (1403),1  0,54.9  56.5,29,"Aug 23, 2022",,https://www.chess.com/game/live/75895370205
26,5 min,zainsiddiqii  (1417)  delosreyesmichael  (1408),0  1,76.3  82.9,29,"Aug 23, 2022",,https://www.chess.com/game/live/75894743485
27,5 min,zainsiddiqii  (1426)  Dagarus  (1384),1  0,68.9  60.5,41,"Aug 23, 2022",,https://www.chess.com/game/live/75894163009
28,5 min,ERSchess  (1387)  zainsiddiqii  (1419),1  0,60.6  57.6,29,"Aug 23, 2022",,https://www.chess.com/game/live/75828739293
29,5 min,rifdah123456  (1383)  zainsiddiqii  (1428),0  1,62.4  72.7,27,"Aug 23, 2022",,https://www.chess.com/game/live/75828276693
30,5 min,zainsiddiqii  (1421)  17DANIEL17  (1442),0  1,67.4  64.8,45,"Aug 23, 2022",,https://www.chess.com/game/live/75827657111
31,5 min,20neo20  (1419)  zainsiddiqii  (1429),0  1,76.4  81,87,"Aug 23, 2022",,https://www.chess.com/game/live/75805353065
32,5 min,insanachanation  (1417)  zainsiddiqii  (1421),0  1,76.3  86.8,29,"Aug 23, 2022",,https://www.chess.com/game/live/75805251981
33,5 min,farshid59  (1417)  zainsiddiqii  (1413),0  1,66.5  72,44,"Aug 23, 2022",,https://www.chess.com/game/live/75804712275
34,5 min,zainsiddiqii  (1404)  jozechess  (1294),1  0,80.9  77.1,27,"Aug 23, 2022",,https://www.chess.com/game/live/75747117743
35,5 min,SergheiK  (1393)  zainsiddiqii  (1398),0  1,73.5  85.2,30,"Aug 23, 2022",,https://www.chess.com/game/live/75746979113
36,5 min,zainsiddiqii  (1390)  ydubrovs  (1399),1  0,78.4  71.7,33,"Aug 23, 2022",,https://www.chess.com/game/live/75746530777
37,3 min,zainsiddiqii  (1381)  chesssychames  (1396),0  1,62.9  71,22,"Aug 23, 2022",,https://www.chess.com/game/live/75741593439
38,3 min,zainsiddiqii  (1389)  Slawian1  (1358),1  0,82.9  81.2,53,"Aug 23, 2022",,https://www.chess.com/game/live/75739435503
39,3 min,amplitudo  (1398)  zainsiddiqii  (1381),1  0,74.4  65.7,30,"Aug 23, 2022",,https://www.chess.com/game/live/75715178455
40,3 min,Gasuparu  (1328)  zainsiddiqii  (1389),0  1,73.1  80.3,69,"Aug 23, 2022",,https://www.chess.com/game/live/75714695325
41,3 min,zainsiddiqii  (1382)  Kasgawa  (1371),1  0,67.9  69,44,"Aug 23, 2022",,https://www.chess.com/game/live/75713554685
42,3 min,STAFSKI7  (1338)  zainsiddiqii  (1374),0  1,70.7  74.9,48,"Aug 23, 2022",,https://www.chess.com/game/live/75713396545
43,3 min,Clown8  (1385)  zainsiddiqii  (1367),0  1,61.7  74.5,27,"Aug 23, 2022",,https://www.chess.com/game/live/75712794073
44,10 min,salapalma  (1429)  zainsiddiqii  (1441),1  0,82.4  70.4,34,"Aug 22, 2022",,https://www.chess.com/game/live/75711574877
45,10 min,zainsiddiqii  (1450)  RafaelSmith83  (1414),1  0,79.3  68,21,"Aug 22, 2022",,https://www.chess.com/game/live/75710991685
46,10 min,zainsiddiqii  (1442)  Docs71  (1478),1  0,63.5  55.1,42,"Aug 22, 2022",,https://www.chess.com/game/live/75710481223
47,10 min,zainsiddiqii  (1433)  mearonmeresi  (1528),0  1,71.2  76.5,37,"Aug 22, 2022",,https://www.chess.com/game/live/75710410789
48,10 min,SJamesDavis  (1413)  zainsiddiqii  (1439),½  ½,94.2  77.6,7,"Aug 22, 2022",,https://www.chess.com/game/live/75669883635
49,10 min,zainsiddiqii  (1440)  GM_Kuklon02  (1485),0  1,68.6  79.7,36,"Aug 22, 2022",,https://www.chess.com/game/live/75627562881
0,10 min,Tricadier  (1430)  zainsiddiqii  (1447),1  0,87.6  63,17,"Aug 22, 2022",,https://www.chess.com/game/live/76347674333
1,10 min,zainsiddiqii  (1456)  DJCristescovic  (1350),1  0,77.5  75.8,25,"Aug 22, 2022",,https://www.chess.com/game/live/76341717831
2,10 min,saltarelli  (1413)  zainsiddiqii  (1450),0  1,80.7  87.6,26,"Aug 22, 2022",,https://www.chess.com/game/live/76340982339
3,10 min,zainsiddiqii  (1442)  Sepalus  (1397),1  0,70.8  76.8,40,"Aug 22, 2022",,https://www.chess.com/game/live/76323785953
4,10 min,mikelos2740  (1408)  zainsiddiqii  (1434),0  1,66.9  71.3,22,"Aug 22, 2022",,https://www.chess.com/game/live/76323114917
5,10 min,HHaines44  (1463)  zainsiddiqii  (1426),1  0,90.8  81.9,26,"Aug 22, 2022",,https://www.chess.com/game/live/76322396667
6,10 min,zainsiddiqii  (1434)  raghu96766  (1482),1  0,85.4  70.2,35,"Aug 22, 2022",,https://www.chess.com/game/live/76247638543
7,10 min,Zoomsays  (1353)  zainsiddiqii  (1424),½  ½,,1,"Aug 22, 2022",,https://www.chess.com/game/live/76230607953
8,5 min,zainsiddiqii  (1358)  pablorjunco  (1364),0  1,58.6  52.8,33,"Aug 22, 2022",,https://www.chess.com/game/live/76230063033
9,5 min,janimbx  (1405)  zainsiddiqii  (1366),1  0,88.5  70.2,13,"Aug 22, 2022",,https://www.chess.com/game/live/76183932501
10,5 min,Gur_Khan  (1296)  zainsiddiqii  (1373),0  1,65.1  71.7,56,"Aug 22, 2022",,https://www.chess.com/game/live/76173037325
11,5 min,zainsiddiqii  (1366)  LittleChamp2021  (1400),0  1,73.1  81.3,20,"Aug 22, 2022",,https://www.chess.com/game/live/76169042219
12,10 min,sofphie  (1378)  zainsiddiqii  (1426),1  0,79.6  72.4,52,"Aug 22, 2022",,https://www.chess.com/game/live/76167064521
13,10 min,zainsiddiqii  (1436)  martinmasera  (1401),1  0,77.4  76.8,42,"Aug 22, 2022",,https://www.chess.com/game/live/76150975865
14,10 min,MLannes0  (1442)  zainsiddiqii  (1428),0  1,71.1  79.8,29,"Aug 22, 2022",,https://www.chess.com/game/live/76148564003
15,10 min,chuck222222  (1393)  zainsiddiqii  (1419),0  1,68  69,40,"Aug 22, 2022",,https://www.chess.com/game/live/76108925429
16,5 min,zainsiddiqii  (1374)  Iasonaskyp04  (1307),1  0,70.8  61.2,44,"Aug 22, 2022",,https://www.chess.com/game/live/76107647593
17,5 min,zainsiddiqii  (1367)  Balaclavamask  (1363),1  0,93.2  82.1,32,"Aug 22, 2022",,https://www.chess.com/game/live/76090195579
18,5 min,Pepito_Dorada  (1359)  zainsiddiqii  (1359),0  1,67.9  62.1,56,"Aug 22, 2022",,https://www.chess.com/game/live/76059587377
19,10 min,LegacyQuesttt  (1446)  zainsiddiqii  (1411),1  0,92.4  73.2,23,"Aug 22, 2022",,https://www.chess.com/game/live/75928263683
20,5 min,zainsiddiqii  (1351)  MackerOBESE  (1356),0  1,75  91.2,16,"Aug 22, 2022",,https://www.chess.com/game/live/75908452423
21,5 min,woody57  (1356)  zainsiddiqii  (1359),0  1,67.2  84.7,22,"Aug 22, 2022",,https://www.chess.com/game/live/75907812681
22,5 min,zainsiddiqii  (1351)  Dimus88  (1430),1  0,69.6  60.8,38,"Aug 22, 2022",,https://www.chess.com/game/live/75902515635
23,5 min,Evan_Fernando  (1336)  zainsiddiqii  (1341),1  0,83.5  71.4,20,"Aug 21, 2022",,https://www.chess.com/game/live/75898213081
24,5 min,zainsiddiqii  (1350)  Augustin2012  (1374),0  1,65.4  65.2,34,"Aug 21, 2022",,https://www.chess.com/game/live/75896527961
25,5 min,zainsiddiqii  (1358)  Dmitriy2112  (1329),1  0,71.7  65.6,21,"Aug 21, 2022",,https://www.chess.com/game/live/75895370205
26,5 min,zainsiddiqii  (1350)  zyagnaphobia  (1346),0  1,70.1  74.7,36,"Aug 21, 2022",,https://www.chess.com/game/live/75894743485
27,5 min,mfaheem79  (1453)  zainsiddiqii  (1359),1  0,61.2  59.1,30,"Aug 21, 2022",,https://www.chess.com/game/live/75894163009
28,5 min,zainsiddiqii  (1365)  Fdrdstvsk  (1323),1  0,84.8  76.1,39,"Aug 21, 2022",,https://www.chess.com/game/live/75828739293
29,5 min,Tchaboyjoseph  (1357)  zainsiddiqii  (1358),0  1,57.5  65.4,44,"Aug 21, 2022",,https://www.chess.com/game/live/75828276693
30,5 min,FianchettoBiscut  (1251)  zainsiddiqii  (1350),0  1,48.4  67.8,39,"Aug 21, 2022",,https://www.chess.com/game/live/75827657111
31,3 min,ratpyanj  (1347)  zainsiddiqii  (1344),0  1,71.3  83.6,15,"Aug 20, 2022",,https://www.chess.com/game/live/75805353065
32,10 min,zainsiddiqii  (1419)  ermolov16  (1358),1  0,80.9  79.7,37,"Aug 20, 2022",,https://www.chess.com/game/live/75805251981
33,10 min,freezeyboy321  (1486)  zainsiddiqii  (1412),1  0,88.6  74.4,13,"Aug 20, 2022",,https://www.chess.com/game/live/75804712275
34,3 min,zainsiddiqii  (1336)  spacemonkey87  (1389),0  1,77  84.5,44,"Aug 20, 2022",,https://www.chess.com/game/live/75747117743
35,3 min,LoonyBalloony  (1384)  zainsiddiqii  (1343),1  0,60.7  57.1,40,"Aug 20, 2022",,https://www.chess.com/game/live/75746979113
36,3 min,zainsiddiqii  (1350)  jimblankenship1985  (1325),1  0,72.2  69.4,53,"Aug 20, 2022",,https://www.chess.com/game/live/75746530777
37,10 min,zainsiddiqii  (1419)  sfmoore2000  (1477),0  1,74.5  80.8,28,"Aug 20, 2022",,https://www.chess.com/game/live/75741593439
38,10 min,zainsiddiqii  (1426)  cesarmuldin  (1545),0  1,62.7  70.4,41,"Aug 20, 2022",,https://www.chess.com/game/live/75739435503
39,3 min,twig20189  (1373)  zainsiddiqii  (1342),1  0,70.3  77,64,"Aug 19, 2022",,https://www.chess.com/game/live/75715178455
40,10 min,zainsiddiqii  (1432)  MikeVillages  (1455),0  1,66.2  70.3,37,"Aug 19, 2022",,https://www.chess.com/game/live/75714695325
41,3 min,stsrunner57  (1388)  zainsiddiqii  (1350),1  0,84.3  70.5,15,"Aug 19, 2022",,https://www.chess.com/game/live/75713554685
42,3 min,ravviolli  (1401)  zainsiddiqii  (1357),1  0,77.4  81.3,40,"Aug 19, 2022",,https://www.chess.com/game/live/75713396545
43,10 min,zainsiddiqii  (1440)  scl1285  (1487),0  1,76.8  82.2,17,"Aug 19, 2022",,https://www.chess.com/game/live/75712794073
44,10 min,zainsiddiqii  (1447)  GustavoGiraldoYepes  (1424),0  1,73.1  85.6,15,"Aug 19, 2022",,https://www.chess.com/game/live/75711574877
45,3 min,EPJDank  (1394)  zainsiddiqii  (1364),0  1,64  79.5,35,"Aug 19, 2022",,https://www.chess.com/game/live/75710991685
46,3 min,tudorelciobanu  (1275)  zainsiddiqii  (1355),0  1,73.9  78.8,42,"Aug 19, 2022",,https://www.chess.com/game/live/75710481223
47,3 min,shator  (1346)  zainsiddiqii  (1348),0  1,72.8  86.6,14,"Aug 19, 2022",,https://www.chess.com/game/live/75710410789
48,3 min,zainsiddiqii  (1340)  pedja0907  (1232),1  0,55.3  49.7,32,"Aug 19, 2022",,https://www.chess.com/game/live/75669883635
49,3 min,zainsiddiqii  (1334)  OldMonk87  (1336),1  0,77  69.5,21,"Aug 19, 2022",,https://www.chess.com/game/live/75627562881
0,10 min,zainsiddiqii  (1456)  Beebok  (1517),0  1,75.6  83.4,20,"Aug 19, 2022",,https://www.chess.com/game/live/76347674333
1,10 min,zainsiddiqii  (1463)  loafer247  (1443),1  0,80.9  79.2,28,"Aug 19, 2022",,https://www.chess.com/game/live/76341717831
